id,author,title,signatur,regal,fach,zustand,status_digitalisierung,cover_local,cover_online,year,language,isbn,publisher,description
722,Diverse Autoren,Die Kirche und ihre Liturgie (Forts. 3),B 120,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_722.jpg,https://books.google.com/books/content?id=Pe5-AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1047,Diverse,"... diverse forms of ritual speech are systematically ignored and only certain ... 3 -491-72378-7 . Preis : DM 49,80 Das Gespräch zwischen Theologie und Literatur ... die Kirche mit literarisch - sprachlichen Mitteln ihre religiö- se&nbsp;..."
723,Diverse Autoren,Die Kirche und ihre Lieder (Forts. 3),B 121,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_723.jpg,https://books.google.com/books/content?id=qr0zAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1048,Diverse,"... 3 Violen ad . lib . , Bern 1957 - POR- TUM INVENI ( Haussprüche und ... ( diverse Autoren ) für Singstimme und Kl . Geistliche Kantate ( Römerbrief 11 ... Kirche San Paolo sowie eine geistliche Kantate ( La sposa de &#39; sacri cantici )&nbsp;..."
724,Diverse Autoren,Die Kirche und ihre Musik (Forts. 3),B 122,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_724.jpg,https://books.google.com/books/content?id=qr0zAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1049,Diverse,"... 3 Violen ad . lib . , Bern 1957 - POR- TUM INVENI ( Haussprüche und ... ( diverse Autoren ) für Singstimme und Kl . Geistliche Kantate ( Römerbrief 11 ... Kirche San Paolo sowie eine geistliche Kantate ( La sposa de &#39; sacri cantici )&nbsp;..."
725,Diverse Autoren,Die Kirche und ihre Kunst (Forts. 3),B 123,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_725.jpg,https://books.google.com/books/content?id=T_zPiUY3_fYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1050,Diverse,"... 3 Personen 2 fl . 50 kr . , für 4 Per- sonen 3 fl . , für 5 Personen 3 fl . 50 tr . An Sonn- und Feiertagen Täglich geöffnet von 9 Ubr Morgens 20 G. Bogner&#39;s Restauration | Kleine diverse Anzeigen . Schönes Haus , 2737 mit großem Obst&nbsp;..."
726,Diverse Autoren,Die Kirche und ihre Architektur (Forts. 3),B 124,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_726.jpg,https://books.google.com/books/content?id=A4lIAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1051,Diverse,"Leben und Wirken des weit über Deutschland hinaus bekannten Kunstgewerblers und Architekten Peter Behrens (1868-1940) in der Zeit der NS-Diktatur liegen nach wie vor im Dunkeln. Behauptet wurden immer wieder die vermeintliche Anbiederung und Kooperation mit den NS-Mächtigen - allen voran dem ""Generalbauinspektor für die Reichshauptstadt Berlin"" Albert Speer und damit mittelbar auch Hitler selbst. Damit einher geht die These, Behrens' klassizistische Architektur aus der Zeit vor dem Ersten Weltkrieg sei ""präfaschistisch"", ja, Speer und der sogenannte NS-Klassizismus knüpf"
727,Diverse Autoren,Die Kirche und ihre Bilder (Forts. 3),B 125,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_727.jpg,https://books.google.com/books/content?id=x_7GP5Xhu2wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1052,Diverse,"... Autoren . Ladenpreis Fr. 200 . 100 diverse Broch . , neu . nur 60 . à 75 ... 3 Bde . M. 400 Illustr . u . 150 Karten . Wien 1884. Br . , gr . 8 , fast ... Münsterkirche und ihrer Merkwürdigkeiten in Basel . Deut- scher u&nbsp;..."
728,Diverse Autoren,Die Kirche und ihre Symbole (Forts. 3),B 126,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_728.jpg,https://books.google.com/books/content?id=JcrkEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1053,Diverse,"In Heft 22 werden u.a. diese Lieder aus dem Evangelischen Gesangbuch kommentiert: EG 171 Bewahre uns Gott, behüte uns GottEG 211 Gott, der du alles Leben schufstEG 219 Herr Jesu Christ, du höchstes GutEG 224 Du hast zu deinem AbendmahlEG 233 Ach Gott und HerrEG 246 Ach bleib bei uns, Herr Jesu ChristEG 271 Wie herrlich gibst du, Herr, dich zu erkennenEG 331 Großer Gott, wir loben dichEG 338 Alte mit dem Jungen sollen lobenEG 359 In dem Herren freuet euchEG 369 Wer nur den lieben Gott lässt waltenEG 377 Zieh an die Macht, du Arm des HerrnEG 402 Meinen Jesus lass ich nichtEG 500 Lobt Gott in allen LandenEG 525 Mach's mit mir, Gott, nach deiner Güt535 Gloria sei dir gesungen"
729,Diverse Autoren,Die Kirche und ihre Sakramente (Forts. 3),B 127,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_729.jpg,https://books.google.com/books/content?id=8c-Qov_IV3QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1054,Diverse,
730,Diverse Autoren,Die Kirche und ihre Feste (Forts. 3),B 128,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_730.jpg,https://books.google.com/books/content?id=_elDFdlrHY8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1055,Diverse,"... Ihre k . und k . Hoheit die durch lauchtigste Frau Erzherzogin Alix ... Autoren gestützt sucht er die Entstehung und Schick- Elemente verwüstet und ... kirche St. Peter v . J. 1657 , die alte Pfarr- und Fran- Baron Meyer&nbsp;..."
731,Diverse Autoren,Die Kirche und ihre Feiern (Forts. 3),B 129,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_731.jpg,https://books.google.com/books/content?id=B0cNgfx5PxkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1056,Diverse,"... ihre kalkübertünchte Frau Mutter , ausgezeichnete Wohlthäterin der Sodrun ... kirche errichtet . Die Villa Hirzer in der Lazag |. men und diese Persen wie ... Autoren selbst : Dr. Braig&#39;s Apologie , Dr. Wüllner&#39;s Experimental&nbsp;..."
667,Diverse Autoren,Lebensbilder,B 13,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_667.jpg,https://books.google.com/books/content?id=zjKZDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0940,Diverse,"Examensarbeit aus dem Jahr 2008 im Fachbereich Latein, Note: 2,0, , Sprache: Deutsch, Abstract: Trotz divergierender Ansichten bezüglich der Verfahren zur Förderung der Übersetzungsfähigkeit sind sich doch Fachdidaktiker mehrheitlich darin einig, dass das„Erschließen und Übersetzen lateinischer Texte das zentrale Geschehen im Lateinunterricht darstellen. Nach einem vierjährigen Lateinkurs, in dem die Spracherwerbsphase und eine Phase der Übergangslektüre durchlaufen wurden, setzten die Schüler meines Fundamentalkurses dieser Anforderung eine äußerst geringe Motivation entgegen: „Wir wollen nicht übersetzen, das ist so kompliziert.“ Der Übersetzungsvorgang meiner Lerngruppe endete daher oft in einem chaotischen Durcheinander. Neben dem für die Übergangs- und Anfangslektüre typischen …"
732,Diverse Autoren,Die Kirche und ihre Liturgie (Forts. 4),B 130,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_732.jpg,https://books.google.com/books/content?id=Pe5-AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1057,Diverse,... diverse forms of ritual speech are systematically ignored and only certain ... Autoren auseinandersetzt . Von seiten der Theologie entwickelt sich erst nach ... die Kirche mit literarisch - sprachlichen Mitteln ihre religiö- se&nbsp;...
733,Diverse Autoren,Die Kirche und ihre Lieder (Forts. 4),B 131,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_733.jpg,https://books.google.com/books/content?id=qr0zAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1058,Diverse,"... 4 Solost . , gemCh . und 10 Instr . ( 1970 ) Drei Lieder ( Kurt Marti ) für ... ( diverse Autoren ) für Singstimme und Kl . Geistliche Kantate ( Römerbrief 11 ... Kirche San Paolo sowie eine geistliche Kantate ( La sposa de &#39; sacri&nbsp;..."
734,Diverse Autoren,Die Kirche und ihre Musik (Forts. 4),B 132,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_734.jpg,https://books.google.com/books/content?id=qr0zAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1059,Diverse,"... 4 Solost . , gemCh . und 10 Instr . ( 1970 ) Drei Lieder ( Kurt Marti ) für ... ( diverse Autoren ) für Singstimme und Kl . Geistliche Kantate ( Römerbrief 11 ... Kirche San Paolo sowie eine geistliche Kantate ( La sposa de &#39; sacri&nbsp;..."
735,Diverse Autoren,Die Kirche und ihre Kunst (Forts. 4),B 133,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_735.jpg,https://books.google.com/books/content?id=fsIbAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1060,Diverse,"... 4 Hektoliter Bier ; pr . Kreibich 9 Kilo Schaffleisch ; Hr . Köder 63 Paar ... Kirche . Erst beim zweiten Termine unter dem Schätzungswerthe . Neuestes ... Autoren , wie Jensen , Wichert u . a . m . , interessante und 2. Jänner d&nbsp;..."
736,Diverse Autoren,Die Kirche und ihre Architektur (Forts. 4),B 134,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_736.jpg,https://books.google.com/books/content?id=fsIbAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1061,Diverse,"Leben und Wirken des weit über Deutschland hinaus bekannten Kunstgewerblers und Architekten Peter Behrens (1868-1940) in der Zeit der NS-Diktatur liegen nach wie vor im Dunkeln. Behauptet wurden immer wieder die vermeintliche Anbiederung und Kooperation mit den NS-Mächtigen - allen voran dem ""Generalbauinspektor für die Reichshauptstadt Berlin"" Albert Speer und damit mittelbar auch Hitler selbst. Damit einher geht die These, Behrens' klassizistische Architektur aus der Zeit vor dem Ersten Weltkrieg sei ""präfaschistisch"", ja, Speer und der sogenannte NS-Klassizismus knüpf"
737,Diverse Autoren,Die Kirche und ihre Bilder (Forts. 4),B 135,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_737.jpg,https://books.google.com/books/content?id=x_7GP5Xhu2wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1062,Diverse,"... 4 . Rare . Tâché d&#39;eau . Le titre manque . 16 . 12 Arnd , E. Geschichte der ... Autoren . Ladenpreis Fr. 200 . 100 diverse Broch . , neu . nur 60 . à 75 ... Münsterkirche und ihrer Merkwürdigkeiten in Basel . Deut- scher u&nbsp;..."
738,Diverse Autoren,Die Kirche und ihre Symbole (Forts. 4),B 136,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_738.jpg,https://books.google.com/books/content?id=fiTtDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1063,Diverse,"Kinderlosigkeit ist kein biologisches Schicksal, sondern sozial und kulturell geprägt, argumentiert Regina Toepfer. Anknüpfend an aktuelle Diskussionen über Samenspende, Adoption, Kinderfreiheit und bereute Mutterschaft untersucht sie, wie im Mittelalter über Fruchtbarkeit und Unfruchtbarkeit gesprochen wurde. In der Theologie, der Medizin und im Recht, aber auch in der Erzählliteratur zeichnen sich auffällige Unterschiede ab: Für die einen ist Kinderlosigkeit ein großes Problem, für die anderen ein hohes Ideal. Das Buch fragt nach den Gründen für diese Wertungen und nach historischen Veränderungen. Offengelegt werden so verschiedene Erzählmuster, die Geschichten der Kinderlosigkeit bis in die Gegenwart prägen: Das Spektrum reicht vom spät erfüllten Kinderwunsch dank göttlicher oder …"
739,Diverse Autoren,Die Kirche und ihre Sakramente (Forts. 4),B 137,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_739.jpg,https://books.google.com/books/content?id=HJxoAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1064,Diverse,
740,Diverse Autoren,Die Kirche und ihre Feste (Forts. 4),B 138,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_740.jpg,https://books.google.com/books/content?id=z1lOCWzQxDAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1065,Diverse,... Kirche des der Rückfälligen zur Gesammtzahl im Jahre 1873/74 : 80 ... 4 Uhr nahm es die Lindauer Festgäste auf um auf verschiedenen Wegen in ihre ... Autoren Ausdehnung und bessere Ausnübung des Arbeitshauses zur Bekämpfung der&nbsp;...
741,Diverse Autoren,Die Kirche und ihre Feiern (Forts. 4),B 139,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_741.jpg,https://books.google.com/books/content?id=B0cNgfx5PxkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1066,Diverse,"... ihre kalkübertünchte Frau Mutter , ausgezeichnete Wohlthäterin der Sodrun ... kirche errichtet . Die Villa Hirzer in der Lazag |. men und diese Persen wie ... Autoren selbst : Dr. Braig&#39;s Apologie , Dr. Wüllner&#39;s Experimental&nbsp;..."
668,Diverse Autoren,Lebensweg und Werk,B 14,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_668.jpg,https://books.google.com/books/content?id=E72bztPEM6EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0941,Diverse,"Die Studie vergleicht das Wirken der beiden russischen Denker in ihrem kulturhistorischen Kontext (1901 - 1948). Der Fokus richtet sich auf ihr gemeinsames Bestreben, die marxistische Sozialphilosophie durch eine idealistische, später christlich-personalistische Begründung der individuellen Menschenwürde zu ergänzen. Dabei kombinierten sie russische und westeuropäische philosopische und theologische Konzeptionen neu und entwickelten eigenständige Denksysteme. Die Ergründung ihrer Gemeinsamkeiten und Differenzen leistet einen Beitrag zur europäischen Ideengeschichte der Menschenwürde."
742,Diverse Autoren,Die Kirche und ihre Liturgie (Forts. 5),B 140,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_742.jpg,https://books.google.com/books/content?id=Pe5-AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1067,Diverse,... diverse forms of ritual speech are systematically ignored and only certain ... Autoren auseinandersetzt . Von seiten der Theologie entwickelt sich erst nach ... die Kirche mit literarisch - sprachlichen Mitteln ihre religiö- se&nbsp;...
1056,Diverse Autoren,Die Kirche und ihre Lieder (Forts. 5),B 141,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_1056.jpg,https://books.google.com/books/content?id=XfPNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1068,Diverse,"In der Bibel redet Gott zum Menschen, im Kirchengesang antwortet der Mensch Gott, sagte Nikolaus von Zinzendorf. Kirchenlieder, geistliche Lieder oder geistliche Gedichte in deutscher Sprache haben seit der Reformation Martin Luthers einen bemerkenswerten Aufschwung genommen, der in Form des sog. Neuen geistlichen Lieds in den 60er Jahren des 20. Jahrhunderts eine neue Form der Gottesverehrung gefunden hat. Im vorliegenden Autorenlexikon, das den Zeitraum von der Reformation bis zum frühen 20. Jahrhundert umfasst, sind die Biographien von über 4.500 Lyrikern verzeichnet, deren Leben zum Teil gut erforscht ist oder von denen wir nur den Namen und manchmal nicht einmal diesen kennen. Sie alle haben an dem großen Werk der geistlichen Lyrik mitgewirkt und können jetzt hier wieder oder erstmals …"
743,Diverse Autoren,Die Kirche und ihre Musik (Forts. 5),B 142,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_743.jpg,https://books.google.com/books/content?id=vj1QAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1069,Diverse,"... Fort - sehung schließen läßt , enthält 18 Compo- fitionen . Motetti della Corona . Burney kannte diese Sammlung und nahm mehrere Nummern ( in Partitur ) in seine Geschichte der Musik auf ; ste besteht aus vier Büchern , welche schon&nbsp;..."
744,Diverse Autoren,Die Kirche und ihre Kunst (Forts. 5),B 143,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_744.jpg,https://books.google.com/books/content?id=vj1QAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1070,Diverse,"... Autoren der in je- wetter nicht an . dem Werke enthaltenen Messen . entweder muß das thm vom Papfte verliehene selbst treffen wir. Motetti , libro quarto . Venedig 1505 ; fünfundfünfzig vierstimmige Motetten . Diese beiden Bücher gehören&nbsp;..."
745,Diverse Autoren,Die Kirche und ihre Architektur (Forts. 5),B 144,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_745.jpg,https://books.google.com/books/content?id=A4lIAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-1071,Diverse,"Leben und Wirken des weit über Deutschland hinaus bekannten Kunstgewerblers und Architekten Peter Behrens (1868-1940) in der Zeit der NS-Diktatur liegen nach wie vor im Dunkeln. Behauptet wurden immer wieder die vermeintliche Anbiederung und Kooperation mit den NS-Mächtigen - allen voran dem ""Generalbauinspektor für die Reichshauptstadt Berlin"" Albert Speer und damit mittelbar auch Hitler selbst. Damit einher geht die These, Behrens' klassizistische Architektur aus der Zeit vor dem Ersten Weltkrieg sei ""präfaschistisch"", ja, Speer und der sogenannte NS-Klassizismus knüpf"
746,Diverse Autoren,Die Kirche und ihre Bilder (Forts. 5),B 145,Regal B,,Vorhanden,Gemini-Import,thumbnails/book_746.jpg,https://books.google.com/books/content?id=UyXoBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-1072,Diverse,"Die zweibändige Edition macht kenntlich, was im 16. Jahrhundert im deutschsprachigen Europa über Bilder - vor allem über kultisch genutzte Bilder - gedacht wurde. Die Zusammenstellung der 60 Texte von 47 Autoren dient der Rekonstruktion der ersten Mediendebatte, die fast ausschließlich in deutscher Sprache geführt wurde. Viele der Texte werden hier nach mehr als 400 Jahren erstmals wieder publiziert, wobei das Ziel war, möglichst viele konfessionell und politisch verschiedenartige Autoren zu Wort kommen zu lassen, z.B. Johannes Butzbach, Geiler von Kaysersberg, Hieronymus Emser, Ludwig Hätzer, Martin Bucer, Hugo von Hohenlandenberg, Paracelsus, Sebastian Franck, Martin Chemnitz, Johann Arndt, Hippolyt Guarinonius u. a. m. Die Texte werden durch Anmerkungen und ein umfängliches Nachwort …"
